,Filename,WC,WPS,Sixltr,Dic,Функция,Местоимение,Личноеместоимение,я,мы,онаон,они,вербальные,Наречие,Предлог,Союз,Отрицание,quant,Числительное,Общество,Позитив,Когнитив,Интуиция,Мотивация,Несоответствие,Попытка,Уверенность,Помеха,Включение,Исключение,Перцепция,Видение,Слышание,Чувствование,Пространство,Время,Работа,AllPunc,Period,Comma,Dash,ID,Text,Sex,Truth,Avg_sent,TTR,Avg_word,Hapax,Yules,Posemo,DMsub,DMadd,FWcount,NP,ADVP,ADJP,NUMP,FULLP,Ego,Inten,Perc,Dec,И,В,Не,На,С,Что,По,Но,Как
109,55П.docx,173,14.42,26.59,86.13,53.18,16.76,9.83,5.2,1.16,1.16,5.78,18.5,4.62,10.98,10.4,1.73,3.47,0.58,10.4,4.05,17.34,3.47,2.31,1.16,0.58,2.31,0.58,8.09,2.89,5.78,1.16,2.89,0.0,8.09,12.72,0.58,19.08,5.78,8.09,1.16,55.0,"Это день рождения был пару лет назад. По началу он проходил как обычный день в лагере: подъем с детьми, зарядка, выполнение всего порядка дня. Как то пока гуляли с детьми на детской площадке мы вожатые сидели в беседке и делали декорации на сегодняшний концерт. Спустя пару часов мне уже стало казаться, что про мой день все забыли, но не тут то было! Внезапно из-за спины начала слышать какую-то праздничную песню, оборачиваюсь, а там оказывается собрались все мои старые пионеры, вожатые, а и просто друзья. В руках у них были праздничный плакат (нарисованный очень орегинально), куча шариков и конечно же подарки. Как то они меня спрашивали чего же я хочу, но я сказала что мне ничего не надо и они вышли из этой ситуации. Они подарили коробку конфет, вафельный тортик и вкусный чай, обосновав этот выбор тем, что я очень люблю сладкое. Но на этом поздравления не окончены. У нас вечером был концерт, после кот. весь лагерь кричал ""С Днем рождения!"" Было очень приятно. Так что на этом мой самый лучший день был окончен.",жен.,0,18.63636363636364,0.6585365853658537,4.160975609756099,0.7777777777777778,277.6406035665295,1.1428571428571428,6.857142857142858,4.0,109.14285714285714,10.857142857142858,3.428571428571429,9.714285714285714,0.0,24.0,5.714285714285714,1.7142857142857144,0.5714285714285714,11.428571428571429,4.0,9.142857142857142,1.7142857142857144,5.142857142857142,8.571428571428571,2.2857142857142856,4.571428571428571,1.7142857142857144,2.2857142857142856
110,56Л.docx,204,8.5,32.35,72.06,37.25,14.22,11.76,2.94,3.43,3.43,2.94,12.75,1.96,10.78,5.88,1.96,0.49,0.0,18.14,6.37,16.18,0.98,2.45,0.98,0.0,1.96,0.0,10.78,0.98,1.47,0.49,0.0,0.98,6.86,8.82,0.49,20.59,11.76,8.33,0.49,56.0,"31 января, канун Нового года. Мы с моим молодым человеком по полной готовились к нему. Я наводила марафет. Он - готовил. Он же повар. Родители предпочли встретить Новый год на даче, а мы с друзьями заняли московскую квартиру. Я долго красилась и завивала свои длинные волосы. Моя подруга Алена со своим парнем Ромой приехали раньше остальных гостей. Они помогли нам подготовить квартиру к празднику. Моя любимая подруга была немного в разладе со своим молодым человеком, поэтому общалась преимущественно со мной. Затем подъехал Вовин друг Артур. Алена решила позлить своего парня и немного позигрывала с Артуром. Рома это совершенно не оценил и они поссорились. Новый год мы встретили напряженно, потому что никто еще не пил, и Алена с Ромой были в ссоре.Поели, попили, вышли на улицу, посмотрели, как люди пускают фейерверки. Сделали немного забавных фото. Через часок подъехал Вовин друг, который захватил своих подруг. Они были в хорошем настроении, тем самым разогнали нашу тоску. Они пели песни, поздравляли нас и подняли настроение. Случайно разлили вино и выпустили пену для бритья из Вовиного подарка. В пене была одежда, стол, диван. Мы взрывали хлопушки, пели песни караоке. Потом друг увез подруг обратно, а мы легли спать. В итоге этот Новый год получился не таким унылым, как ожидался.",жен.,1,10.608695652173912,0.6270491803278688,4.487704918032787,0.7777777777777778,446.4095006194199,2.955665024630542,6.896551724137931,3.9408866995073892,101.47783251231527,8.866995073891626,1.477832512315271,7.8817733990147785,0.49261083743842365,18.7192118226601,5.911330049261084,0.49261083743842365,1.477832512315271,4.926108374384237,3.9408866995073892,7.389162561576355,3.4482758620689653,4.433497536945813,9.35960591133005,0.49261083743842365,11.330049261083744,1.9704433497536946,0.9852216748768473
111,56П.docx,319,9.97,31.97,78.68,43.26,15.36,12.54,6.27,2.82,1.88,3.45,16.3,0.63,13.48,5.96,2.82,1.88,1.57,19.12,5.33,17.87,1.25,1.88,1.25,0.63,1.57,0.31,11.91,0.94,2.51,0.0,2.19,0.63,7.52,9.4,0.63,22.57,9.4,8.46,0.94,56.0,"Было 31 декабря. Полным ходом шла подготовка к Новому Году. Мы убирали квартиру и готовили салаты. Праздник мы собирались встречать с друзьями, родители уезжали на дачу. Мой молодой человек пригласил двух  друзей, и я подругу с парнем. Ожидая гостей я долго прихорашивалась, завивала волосы, красилась, хотела сделать много фотографий. Моя подруга Алена с парнем Ромой приехали раньше всех и составили мне компанию. Еще до отъезда Вовина сестра Лена умудрилась проявить свою мелочность, застелив диван, на котором мы собирались сидеть. Я только многозначительно переглянулась с подругой, я ей рассказывала о ""причудах"" сестры. Вовика друзья не пожелали приехать вовремя и Новый год мы встречали вчетвером. Это немного расстроило меня. потому что я не люблю, когда гости приезжают после 12. Но моя лучшая подруга была рядом, поэтому ябыла рада. Мы съели по 12 виноградинок и загадали желание. Потом позвонили родным, написали СМС друзьям, которые не присутствовали с нами. Кушали салаты и приготовленное горячее. Чуть позже часа в 2 к нам приехал Вовин друг Артур со своими знакомыми в костюме Деда Мороза. Они по-быстрому поздравили нас, выпили и уехали. Настало время ожидания. Второй друг приехал чуть позже, да не один. С собой он притащил двух девок с Вовиной группы, которых я не переносила. Сказать, что я была в ярости, это ничего не сказать. Пришли они не спокойно, с порога начали орать: ""Почему так тихо?! С Новым годом!"" и тому подобное. Плюс ко всему моя подруга умудрилась рассориться с парнем из-за того, что его поздравила по телефону какая-то девка. Мой молодой человек ""гостеприимный хозяин"" накормил этих незваных гостей, из комнаты слышались смех и громкие крики. Мы с подругой сидели в смежной комнате и злились. Я на гостей, она на парня. К счастью, надолго они не задержались, но нервов я потрепала себе изрядно. Еще больше я разозлилась, когда узнала. что друг их привел по причине, что Вова ""шутя"" их пригласил. В итоге я надолго запомнила этот Новый год, в основном негативными воспоминаниями. ",жен.,0,12.03125,0.6,4.441558441558442,0.8095238095238095,433.2752384700437,2.7777777777777777,4.320987654320987,4.938271604938271,100.61728395061729,10.493827160493826,1.2345679012345678,6.172839506172839,0.9259259259259258,18.82716049382716,8.333333333333332,0.0,0.30864197530864196,4.938271604938271,4.938271604938271,7.098765432098765,3.7037037037037033,4.012345679012346,10.802469135802468,1.5432098765432098,7.716049382716049,1.8518518518518516,0.30864197530864196
112,57Л.docx,98,5.76,21.43,70.41,47.96,7.14,5.1,0.0,5.1,0.0,1.02,11.22,2.04,10.2,12.24,4.08,4.08,0.0,6.12,4.08,23.47,2.04,1.02,0.0,2.04,2.04,0.0,13.27,3.06,4.08,0.0,1.02,1.02,10.2,8.16,0.0,33.67,17.35,8.16,2.04,57.0,"В феврале этого года мы проводили одно замечательное мероприятие - масленица. День был такой солнечный, теплый. И, казалось бы, ничто не предвещало беды…Но вот пошел дождь, и прошел. Было очень много народу на празднике. Все пели, веселились. Танцевали - прям молодцы. А потом мы разошлись. Представляете?! Масленица без блинов! Куда катится мир?! Шучу... потом все вернулись и мы ели и пили, ели и пили, ели и пили. Как в сказке: по усам текло, да в рот не попадало. А потом мы пошли в актовый зал и там вместо концерта были дебаты. Вот так-вот. Приходите. У нас тут весело.",жен.,1,9.0,0.6349206349206349,3.7936507936507935,0.8,565.625,5.154639175257731,6.185567010309279,7.216494845360824,85.56701030927834,1.0309278350515463,5.154639175257731,7.216494845360824,0.0,13.402061855670102,1.0309278350515463,1.0309278350515463,0.0,16.49484536082474,7.216494845360824,11.34020618556701,2.0618556701030926,3.0927835051546393,2.0618556701030926,0.0,7.216494845360824,0.0,1.0309278350515463
113,57П.docx,71,7.1,38.03,76.06,50.7,8.45,5.63,1.41,4.23,0.0,1.41,18.31,2.82,11.27,9.86,0.0,2.82,1.41,7.04,4.23,15.49,2.82,0.0,1.41,1.41,2.82,0.0,7.04,1.41,7.04,0.0,1.41,2.82,11.27,11.27,1.41,33.8,14.08,5.63,5.63,57.0,"Недавно у нас в университете был праздник - ""Масленица"" - очень крутой день был. Сначала мы расстроились, что было холодно. Пока все выносили на улицу - замерзли. Потом начали подходить люди, стало веселее. Мне принесли какую-то огроменную кастрюлю и половник. Оказывается там был ""сбитень"" (традиционный напиток на масленницу). Все подходили и пили, гуляли, участвовали в конкурсах и веселились. Было прикольно и обалденно. А скоро у нас будет Краса. Надеюсь будет так же весело.",жен.,0,9.3,0.6989247311827957,4.43010752688172,0.7846153846153846,407.1005917159764,6.756756756756757,2.7027027027027026,5.405405405405405,91.8918918918919,4.054054054054054,4.054054054054054,5.405405405405405,0.0,13.513513513513514,1.3513513513513513,1.3513513513513513,0.0,6.756756756756757,5.405405405405405,10.81081081081081,0.0,9.45945945945946,4.054054054054054,1.3513513513513513,6.756756756756757,0.0,1.3513513513513513
114,58Л.docx,146,12.17,30.82,71.92,41.1,9.59,9.59,3.42,2.74,2.74,0.0,11.64,2.74,13.01,9.59,2.05,1.37,0.68,11.64,4.11,18.49,2.74,0.68,0.0,0.0,1.37,0.68,10.27,2.74,3.42,1.37,0.68,1.37,10.27,10.27,3.42,19.18,5.48,7.53,0.0,58.0,"На праздник 8 марта мне подарили путевку на море! Я так была счастлива, что с новой силой за 3 дня вспомнила английский!:) Отправилась я в Турцию не одна, а со своей сестренкой двоюродной Наташечкой! Родители наказали вести себя очень скромно и ночами не задерживаться на дискотеках. Но я ведь была со своей старшей сестричкой! Она и так все время за мной присматривала. И вот самолет сел, и мы оказались в чудесной стране, в зеленом оазисе на берегу моря. Отель занимал 30 га с бассейнами, ресторанами, парком водных развлечений. правда, было прохладно, всего 17 градусов, но мы как отважные моряки пару раз залазили в море. Остальное время проводили в теплом бассейне внутри корпуса. Вечерами нас развлекали 3 молодых человека из Турции, танцевали до упаду с детишками гостей отеля. Но очень быстро закончились 4 дня нашего путешествия и снова пора учиться и учиться. Турция, мы тебя не забудем!!!",жен.,1,19.33333333333333,0.6781609195402298,4.333333333333333,0.8135593220338984,271.47371444987067,2.73972602739726,4.794520547945205,4.794520547945205,93.15068493150685,6.164383561643835,2.054794520547945,8.21917808219178,0.0,16.43835616438356,6.8493150684931505,1.36986301369863,0.0,6.8493150684931505,4.794520547945205,10.95890410958904,2.054794520547945,4.794520547945205,12.32876712328767,0.684931506849315,1.36986301369863,3.4246575342465753,0.684931506849315
115,58П.docx,90,10.0,28.89,87.78,46.67,17.78,17.78,3.33,6.67,7.78,0.0,8.89,1.11,16.67,7.78,1.11,1.11,0.0,25.56,5.56,18.89,1.11,0.0,0.0,0.0,2.22,0.0,14.44,1.11,3.33,2.22,1.11,0.0,10.0,5.56,4.44,18.89,8.89,6.67,0.0,58.0,"На 8 марта я отправилась к своей любимой подруге Леночке. Я пришла к ней со своим любимым молодым человеком, мы ей устроили праздник! Купили цветов и вина. Она запекла мясо в духовке. Мы долго сидели и разговаривали про жизнь, про любовь, про политику, про животных (у нас у всех есть собаки). Потом включили телек и смотрели праздничный концерт. Правда, нам он не понравился и мы пошли в парк гулять. Конечно, мой молодой человек устал и мы его отправили домой. А с Леночкой еще долго гуляли и мечтали о высокой любви.",жен.,0,13.375,0.7383177570093458,4.018691588785047,0.8734177215189873,285.2107034129146,7.777777777777778,4.444444444444445,6.666666666666667,81.11111111111111,8.88888888888889,0.0,4.444444444444445,0.0,13.333333333333334,6.666666666666667,0.0,1.1111111111111112,1.1111111111111112,6.666666666666667,6.666666666666667,2.2222222222222223,2.2222222222222223,7.777777777777778,0.0,5.555555555555555,0.0,0.0
116,59Л.docx,108,13.5,35.19,73.15,34.26,11.11,8.33,3.7,3.7,0.93,2.78,10.19,0.0,15.74,4.63,0.0,0.93,0.0,12.04,9.26,14.81,0.93,0.93,1.85,0.0,0.93,0.0,12.04,0.93,3.7,0.93,1.85,0.0,13.89,14.81,0.93,16.67,7.41,6.48,0.0,59.0,"Ночь с 7 на 8 марта была идеальной. Это ночь, о которой мечтает каждая девушка: огромный букет любимых пионов и белых роз от любимого человека, ужин в любимом уютном ресторанчике в центре Москвы, приятная музыка и неизгладимые впечатления. На протяжении всего вечера мой молодой человек делал мне комплименты, мы говорили о нашем будущем, а в конце вечера он подарил мне изумительное колье моей любимой фирмы. Вечер продолжился на улицах ночной Москвы в прекрасной карете с тройкой лошадей. В этой карете мы, доехали до места ""х"". Это было удивительно и незабываемо. Продолжился вечер в нашей уютной квартире с прекрасными моментами. Вечер закончился, и остались неизгладимые впечатления об идеальном вечере. ",жен.,1,14.0,0.6984126984126984,4.785714285714286,0.7954545454545454,281.50826446280985,7.2727272727272725,0.9090909090909091,6.363636363636363,77.27272727272727,2.727272727272727,0.0,9.090909090909092,0.9090909090909091,12.727272727272727,8.181818181818182,1.8181818181818181,0.0,5.454545454545454,6.363636363636363,13.636363636363635,2.727272727272727,4.545454545454546,2.727272727272727,0.0,0.9090909090909091,1.8181818181818181,0.0
117,59П.docx,150,16.67,28.0,84.0,48.0,12.0,7.33,2.0,4.0,0.67,3.33,12.0,3.33,20.0,5.33,0.67,2.67,1.33,9.33,6.67,17.33,2.67,2.67,0.67,1.33,0.67,0.67,11.33,0.67,1.33,0.0,0.0,0.0,11.33,11.33,2.67,16.67,6.67,8.67,0.67,59.0,"Ночь с 7 на 8 марта. 8 марта текущего года прошел достаточно интересно. В ночь с 7 на 8 марта я с подругами пошла в один из популярнейших и дорогих клубов Москвы, вход в который был для нас бесплатным, посколько буквально за день до мероприятия мы успели внести себя в список приглашенных. В клубы ходить я не очень люблю, и поэтому делаю это крайне редко: раз-два в год максимум. Но впечатления от клуба остались положительные, очень много интересных воспоминаний осталось. После выхода из клуба, мы вызвали такси, чтобы поехать домой, т.к. метро было закрыто, ожидая такси мы встретили парней, которые были заинтересованы в знакомстве с нами, они подошли к нам знакомиться с букетами тюльпанов в руках для каждой. Это было очень мило, и неожиданно и безумно приятно. После этого момента ко мне пришло осознание того, что есть еще парни, которые способны делать различные приятности незнакомым девушкам просто так. ",жен.,0,19.0,0.6842105263157895,4.491228070175438,0.8205128205128205,305.3546643290233,4.054054054054054,4.054054054054054,5.405405405405405,99.32432432432432,6.756756756756757,2.027027027027027,7.4324324324324325,2.027027027027027,18.243243243243246,3.3783783783783785,3.3783783783783785,0.0,11.486486486486488,5.405405405405405,10.135135135135135,2.027027027027027,3.3783783783783785,5.405405405405405,1.3513513513513513,6.756756756756757,1.3513513513513513,0.0
118,60Л.docx,30,30.0,40.0,80.0,36.67,3.33,3.33,3.33,0.0,0.0,0.0,16.67,0.0,20.0,0.0,6.67,0.0,0.0,0.0,3.33,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.67,0.0,23.33,3.33,20.0,0.0,60.0,"23 февраля я проснулся, позавтракал, не стал никого поздравлять, поехал в музей современных искуств, после чего направился на Софийскую набережную, проехал круг на машине по Садовому кольцу, после вернулся домой. ",муж.,1,18.5,0.8108108108108109,4.9459459459459465,0.9,455.5555555555555,3.3333333333333335,0.0,3.3333333333333335,90.0,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,6.666666666666667,3.3333333333333335,13.333333333333334,13.333333333333334,0.0,20.0,0.0,0.0
119,60П.docx,37,7.4,45.95,81.08,32.43,10.81,8.11,5.41,0.0,2.7,2.7,10.81,0.0,18.92,0.0,0.0,0.0,0.0,13.51,8.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,18.92,16.22,2.7,32.43,13.51,8.11,0.0,60.0,"23 февраля я проснулся, позавтракал. Получил поздравления от близких, поздравил своих друзей, знакомых. После отправился в торговый центр ""Амин"" за покупками. На вечер этого дня со своими друзьями отмечал праздник в ресторане ""Троица"". Вечером я вернулся домой.",муж.,0,9.8,0.7959183673469388,4.673469387755102,0.8461538461538461,289.2833662064432,0.0,0.0,0.0,80.48780487804879,4.878048780487805,0.0,0.0,0.0,4.878048780487805,4.878048780487805,0.0,0.0,7.317073170731707,0.0,12.195121951219512,0.0,2.4390243902439024,7.317073170731707,0.0,14.634146341463413,0.0,0.0
120,61Л.docx,148,12.33,27.7,82.43,53.38,20.27,18.24,10.81,2.03,5.41,0.68,21.62,2.7,10.14,12.16,4.05,0.0,0.68,10.81,1.35,18.92,3.38,0.0,0.68,0.68,2.03,0.68,11.49,1.35,2.03,0.68,1.35,0.0,8.78,10.81,2.7,14.86,8.11,6.76,0.0,61.0,"Однажды проснувшись утром, я поняла что мне сейчас уходить на занятия, на улице была такая отличная погода, что я решила не идти в универ и осталась дома. Я быстро оделась, умылась, и вышла на улицу. На дворе светило солнышко. Я решила пройтись по городу и подышать свежим воздухом. Но не тут то было. Я встретила свою бывшую подругу, с которой мы поругались 2 года назад. Я была удивлена увидеть ее здесь. Она шокировала меня тем, что поздоровалась со мной и самое главное она не забыла про мой день рождения и тоже поздравила меня. Я слегка удивилась ее поведению ведь мы не общались столько времени. Оказалось, что она всегда помнила про мой день рожденья и всегда хотела со мной заговорить, но никогда не решалась и боялась, что я пошлю ее куда подальше. После этого мы пошли с ней в кафе и провели замечательно мое день рожденья. Хоть и удивительный.",жен.,1,14.166666666666664,0.611764705882353,4.1647058823529415,0.7788461538461539,477.0710059171597,1.3513513513513513,6.081081081081082,6.756756756756757,105.40540540540539,17.56756756756757,4.054054054054054,6.081081081081082,1.3513513513513513,29.054054054054053,10.81081081081081,0.0,0.6756756756756757,9.45945945945946,6.756756756756757,6.081081081081082,4.054054054054054,3.3783783783783785,8.108108108108109,3.3783783783783785,9.45945945945946,1.3513513513513513,0.0
121,61П.docx,52,8.67,34.62,80.77,44.23,17.31,13.46,5.77,7.69,0.0,3.85,17.31,0.0,13.46,5.77,1.92,1.92,0.0,13.46,5.77,23.08,0.0,1.92,1.92,3.85,1.92,0.0,17.31,0.0,0.0,0.0,0.0,0.0,5.77,13.46,1.92,15.38,11.54,3.85,0.0,61.0,"Все 8 марта я провела в салоне красоты. Мы сидели на консультациях и посещали процедуры красоты. После этого нам раздали шампанское, конфеты, включили телевизор и мы получаем удовольствие. Еще мне лично салон бесплатно сделал массаж на 15 минут. Это было впечатлительно. После чего мне не хотелось уходить и мы просидели до вечера.",жен.,0,10.0,0.7666666666666667,4.666666666666667,0.8260869565217391,311.9092627599244,7.6923076923076925,1.9230769230769231,5.769230769230769,78.84615384615384,5.769230769230769,0.0,0.0,0.0,5.769230769230769,5.769230769230769,0.0,0.0,9.615384615384617,5.769230769230769,7.6923076923076925,1.9230769230769231,5.769230769230769,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0
122,62Л.docx,203,11.94,30.54,83.74,52.71,12.81,10.84,5.91,0.0,4.93,0.99,16.75,2.96,16.75,11.82,3.45,2.96,0.49,7.88,4.43,18.23,2.96,3.45,0.99,0.99,2.96,0.49,5.91,2.46,2.96,0.99,0.99,0.99,13.3,8.87,3.45,18.23,8.37,5.91,3.94,62.0,"Утро пятницы - солнечное, но холодное. На завтрак стандартные бутерброды и опять метро. Наконец сегодня должен заниматься. Во вторник пролетел, так как непонятно почему со мной пришел еще один человек. Вождение на автомате перешел с механики - в Москве на механике делать нечего. Друзья посоветовали, ну я и поменял автомобили. В 10 часов как и договаривались меня забрали и прямиком на площадку жесть - насколько все проще. Полуторачасовые занятия прошли на ура, настроение поднялось. В метро, по пути в универ наткнулся на старую знакомую, но это не самое интересное. Днем ранее я дорисовал ее портрет, но именно в тот момент у меня не было с собой сумки, так как я не захотел переть с ней вечером на футбол. Но знакомая тоже ехала в универ, так что в итоге я показал ей свое творение. Она была крайне удивлена тем, что я оказывается еще и рисую и взяла рисунок себе. Возможно повесит его на том самом холодильнике. Не очень хорошая новость - я понял почему мне урезали стипендию. Курсовая всему виной. Я как-то не обратил на нее должного внимания - вот она и вылезла. Но тут же эта новость сменяется другой служебка на премирование за хорошую работу, так что видимо на самом деле - все, что ни делается - все к лучшему.  ",муж.,1,13.277777777777779,0.6276150627615062,4.2384937238493725,0.8533333333333334,386.22222222222223,0.9852216748768473,5.911330049261084,4.926108374384237,108.37438423645321,11.822660098522167,4.433497536945813,10.344827586206897,0.0,26.600985221674875,5.41871921182266,0.9852216748768473,1.477832512315271,12.31527093596059,4.926108374384237,10.83743842364532,4.433497536945813,7.389162561576355,8.866995073891626,1.9704433497536946,5.41871921182266,3.4482758620689653,1.9704433497536946
123,62П.docx,202,13.47,36.14,75.74,42.08,6.44,5.94,2.97,0.0,2.97,0.0,10.4,1.98,18.32,8.42,1.98,1.49,0.5,6.93,3.47,19.31,4.46,1.98,0.0,1.98,2.48,0.99,5.94,1.49,1.98,0.99,0.99,0.5,14.85,6.93,8.42,19.31,7.43,9.41,1.98,62.0,"Дело было в пятницу. День начался довольно приятно: за окном солнце, а самое главное я выспался. Простой завтрак, и я поехал на Петровско-Разумовскую, так как в 10 часов договорились о занятиях по вождению. Практика на механической коробке передач, седьмая по счету, и все с переменным успехом. Прождал 15 минут на месте, где преподаватель каждый раз меня забирал, позвонил ему - решил узнать в чем дело. Итогом ему стала информация о том, что он уволился из школы, и я нахожусь в свободном плавании. Звонок в автошколу и мне скинули номер нового инструктора, который будет на новой машине, а не на старом тяжелом Фольсквагене. А потом ждал подтверждение информации от администрации автошколы, наткнулся в МВидео на знакомые колонки. Точно такие лежат на рабочем месте, в студенческом совете, сломанные правда. Вещей с собой практически не было, ехал в универ налегке, так как днем ранее ездил на матч ЦСКА-Терек в Химки, и вещи оставил в универе, чтобы не таскаться с ними везде. По приезде зашел к начальнику и увидел краем глаза служебку на премирование за успешное проведение мероприятия. Очень вовремя - деньги сейчас не помешают. На парах дорисовал портрет знакомой девушки, довольно неплохо получилось. И она восприняла его тоже довольно положительно. Шикарная брюнетка с непредсказуемым характером. ",муж.,0,14.8125,0.6666666666666666,4.662447257383966,0.8734177215189873,368.1301073545906,2.5,3.5000000000000004,6.0,94.5,7.5,3.0,5.5,0.5,16.5,2.0,0.5,1.5,7.000000000000001,6.0,9.0,3.0,7.5,9.0,1.0,5.5,1.5,1.0
124,63Л.docx,137,8.56,27.01,78.1,45.99,14.6,10.22,8.03,1.46,0.73,3.65,17.52,2.19,9.49,11.68,0.0,2.19,0.73,8.76,3.65,25.55,2.92,2.19,0.73,0.73,2.92,1.46,16.06,0.73,1.46,0.73,0.73,0.0,8.76,10.95,2.19,21.9,11.68,8.03,2.19,63.0,"Я давно мечтаю о прыжке с парашютом. И вот этот день наступил. Это было субботнее весеннее утро. Небо было голубое-голубое, солнце светило очень ярко. Мы с друзьями договорились встретиться в 12 часов на пункте назначения. И вот я собралась и отправилась в путь. Приехав, ребята уже ждали меня. И вот началась посадка. Меня жутко трусило, и у меня даже возникло желание все прервать, но я переборола себя и все-таки осталась. Руководитель сказал надеть парашюты. И вот мы поднялись на необходимую высоту, и до моего прыжка оставалось максимум 5 минут.И вот, эти 5 минут пролетели, как одна секунда.И вот я стою на краю самолета и прыгаю. Ааааа, взрыв адреналина. И все я на земле, всего лишь какая-то минута, зато какие незабываемые ощущения. Мне безумно понравилось, и я с удовольствием сделаю это еще раз. ",жен.,1,10.466666666666667,0.643312101910828,4.305732484076433,0.8613861386138614,543.0840113714341,4.545454545454546,0.7575757575757576,8.333333333333332,103.78787878787878,6.8181818181818175,2.272727272727273,6.8181818181818175,0.0,15.909090909090907,6.0606060606060606,1.5151515151515151,1.5151515151515151,10.606060606060606,8.333333333333332,12.878787878787879,2.272727272727273,6.0606060606060606,9.848484848484848,0.0,2.272727272727273,0.7575757575757576,2.272727272727273
125,63П.docx,167,9.28,25.75,83.83,50.3,12.57,9.58,4.79,4.19,0.6,2.4,17.37,4.19,11.38,9.58,1.2,4.19,0.0,6.59,7.19,24.55,4.19,1.2,1.8,1.2,4.19,0.6,11.98,1.8,3.59,0.6,0.6,1.2,11.38,7.78,1.8,20.96,10.78,8.38,1.8,63.0,"Я очень люблю свой день рождения, поэтому этот день всегда очень жду. В этом году было самое замечательное празднование. Я очень тщательно и долго готовилась к нему. В этот ожидаемый день я проснулась очень рано, мне не спалось. Моя вечеринка была в стиле ковбой - party. Мы купили шляпы, рубашки в клетку, вообщем все было как надо. Ну вот мы поехали на пункт назначения. Все было супер, погода очень радовала, светило ярко солнце и было очень тепло. Приехав, мы начали накрывать стол, готовить салатики. Звучала замечательная музыка. Все танцевали, веселились. Но тут нам стало холодно, и мы решили растопить печь. Видимо с печью было что-то не так, и весь дым оставался в помещении. Дыма стало настолько много, что в комнате нельзя было оставаться - это было невыносимо. И нам пришлось выйти на улицу и продолжать праздновать там. Но слава богу, вскоре все нормализовалось и мы смогли вернуться в помещение. И тут мне начали дарить подарки и еще больше звучало поздравлений. Мне подарили ролики, о которых я так мечтала. ",жен.,0,10.526315789473683,0.605,4.28,0.8264462809917356,566.2181544976437,4.819277108433735,4.216867469879518,5.421686746987952,100.60240963855422,6.626506024096386,3.0120481927710845,6.024096385542169,0.6024096385542169,16.265060240963855,5.421686746987952,3.614457831325301,0.6024096385542169,12.650602409638553,5.421686746987952,12.650602409638553,3.0120481927710845,6.024096385542169,8.433734939759036,1.2048192771084338,4.819277108433735,1.8072289156626504,0.6024096385542169
126,64Л.docx,141,8.81,36.17,82.98,41.13,18.44,15.6,7.8,4.26,3.55,1.42,15.6,1.42,14.89,3.55,0.0,0.71,0.0,19.15,6.38,14.89,2.13,1.42,0.71,0.0,0.71,0.0,10.64,0.0,2.13,0.0,0.0,0.0,8.51,9.22,0.0,16.31,12.06,4.26,0.0,64.0,"Мой день рождения прошел отлично. Были поздравления от самых близких мне людей. С утра пораньше я встала, умылась, начала приводить себя в порядок, чтобы встретиться с лучшей подругой.. Мы встретились с подругой. Подруга подарила мне подарки, которые мне были приятны. После встречи с подругой мы пошли в кафе. Мы посидели, посмеялись. После того как мы посидели в кафе мы сели в мою машину и поехали кататься на машине.  Останавливались в разных местах мы делали фотографии. Эти фотографии выходили очень удачными. После данной прогулки я отвезла подругу домой.  Когда отвезла свою подругу домой я решила встретиться со своим молодым человеком. Молодой человек порадовал своим присутствием и подарил самые любимые духи, которые мне понравились. В итоге самый праздничный день прошел на ура. Мне было приятно получать подарки от любимых мне людей. В конце дня я пришла домой и легла спать до следующего дня. ",жен.,1,9.529411764705884,0.6049382716049383,4.722222222222221,0.7244897959183674,501.87421907538527,5.673758865248227,0.0,2.8368794326241136,104.25531914893618,9.219858156028367,1.4184397163120568,5.673758865248227,1.4184397163120568,17.73049645390071,9.219858156028367,0.7092198581560284,0.0,2.127659574468085,2.8368794326241136,9.219858156028367,0.0,2.127659574468085,10.638297872340425,0.7092198581560284,17.02127659574468,0.0,0.7092198581560284
